order_id,client_id,measurement_id,artisan_id,garment_type,fabric_type,order_complexity_score,order_status,order_date,delivery_date,delivery_days,delivered_on_time,client_age,client_location,client_gender,chest_cm,waist_cm,hip_cm,shoulder_cm,arm_length_cm,inseam_cm,recorded_at,artisan_location,years_experience,average_rating,specialty
596,200,394,93,Suit,Cotton,4.52,Pending,2025-07-19 06:40:38.675748,2025-08-04 06:40:38.675748,16,0,47,Port Harcourt,Female,101.4,67.56,100.23,35.0,50.76,82.86,2025-10-02 06:40:38.400075,Port Harcourt,14,3.77,Menswear
597,259,517,73,Suit,Cotton,2.37,Pending,2025-05-15 06:40:38.676155,2025-05-23 06:40:38.676155,8,1,35,Port Harcourt,Female,92.26,80.16,98.57,42.04,65.24,84.6,2024-05-04 06:40:38.402558,Port Harcourt,5,4.73,Kidswear
598,291,579,8,Kaftan,Linen,2.7,Completed,2025-02-19 06:40:38.676558,2025-03-12 06:40:38.676558,21,0,52,Abuja,Female,119.4,77.19,80.13,49.05,68.15,69.52,2026-01-30 06:40:38.403751,Kano,16,3.86,Womenswear
599,130,257,86,Shirt,Linen,2.07,Pending,2025-12-24 06:40:38.676977,2025-12-30 06:40:38.676977,6,1,35,Port Harcourt,Male,87.33,70.98,124.0,37.22,65.56,93.59,2024-05-20 06:40:38.397335,Kano,2,4.89,Womenswear
600,205,402,38,Shirt,Silk,1.97,Completed,2025-07-28 06:40:38.677382,2025-08-03 06:40:38.677382,6,1,45,Port Harcourt,Male,85.9,103.27,85.33,44.0,58.18,90.0,2026-01-16 06:40:38.400307,Lagos,16,4.91,Corporate
601,97,191,99,Suit,Linen,1.82,Completed,2026-01-28 06:40:38.677791,2026-02-13 06:40:38.677791,16,0,48,Ibadan,Female,106.01,90.65,115.36,37.94,71.97,84.64,2024-12-09 06:40:38.396068,Kano,5,3.55,Womenswear
602,96,189,59,Agbada,Silk,3.77,Completed,2025-07-17 06:40:38.678187,2025-07-23 06:40:38.678187,6,1,37,Port Harcourt,Female,112.04,82.2,99.32,53.24,58.64,77.15,2024-05-28 06:40:38.396033,Kano,12,3.61,Corporate
603,186,360,17,Dress,Ankara,1.46,Pending,2025-07-22 06:40:38.678588,2025-08-06 06:40:38.678588,15,0,41,Lagos,Female,86.22,105.37,111.63,38.36,56.64,90.48,2024-03-25 06:40:38.399434,Port Harcourt,6,4.62,Kidswear
604,19,37,28,Kaftan,Ankara,1.38,Pending,2025-07-20 06:40:38.679006,2025-07-29 06:40:38.679006,9,1,53,Lagos,Female,119.11,89.82,102.14,39.3,70.89,79.14,2023-07-01 06:40:38.392917,Kano,5,4.56,Menswear
605,186,360,116,Agbada,Wool,3.61,Completed,2025-11-28 06:40:38.679399,2025-12-04 06:40:38.679399,6,1,41,Lagos,Female,86.22,105.37,111.63,38.36,56.64,90.48,2024-03-25 06:40:38.399434,Kano,1,4.81,Corporate
606,111,217,58,Dress,Wool,2.05,Pending,2025-10-24 06:40:38.679783,2025-10-30 06:40:38.679783,6,1,38,Lagos,Female,104.82,89.24,93.63,46.1,69.15,81.44,2024-08-15 06:40:38.396536,Ibadan,12,4.98,Menswear
607,112,218,24,Suit,Linen,1.72,Pending,2025-03-21 06:40:38.680213,2025-04-04 06:40:38.680213,14,1,45,Kano,Female,92.3,84.94,123.45,45.94,59.46,92.85,2025-10-22 06:40:38.396554,Abuja,3,3.97,Corporate
608,94,186,85,Kaftan,Wool,4.54,Completed,2025-10-25 06:40:38.680602,2025-10-30 06:40:38.680602,5,1,38,Lagos,Male,114.54,103.04,107.46,54.08,67.53,69.51,2025-02-18 06:40:38.395980,Lagos,16,4.63,Womenswear
609,236,463,64,Kaftan,Wool,2.11,Pending,2026-02-11 06:40:38.681015,2026-02-22 06:40:38.681015,11,1,31,Kano,Female,86.78,109.86,86.72,45.1,68.51,90.1,2025-10-24 06:40:38.401510,Abuja,16,4.9,Corporate
610,179,347,79,Suit,Silk,3.82,Pending,2025-05-26 06:40:38.681454,2025-06-05 06:40:38.681454,10,1,48,Port Harcourt,Male,101.46,100.04,93.31,38.02,69.43,77.72,2025-05-10 06:40:38.398984,Port Harcourt,3,4.65,Bridal
611,82,163,43,Agbada,Silk,3.8,Completed,2025-04-04 06:40:38.681875,2025-04-23 06:40:38.681875,19,0,31,Ibadan,Female,87.38,64.41,89.52,52.49,52.99,87.25,2025-05-23 06:40:38.395430,Port Harcourt,9,4.64,Kidswear
612,82,163,50,Suit,Wool,3.52,Completed,2025-04-22 06:40:38.682314,2025-05-11 06:40:38.682314,19,0,31,Ibadan,Female,87.38,64.41,89.52,52.49,52.99,87.25,2025-05-23 06:40:38.395430,Abuja,19,4.76,Kidswear
613,178,346,49,Kaftan,Cotton,2.35,Pending,2025-03-03 06:40:38.682705,2025-03-11 06:40:38.682705,8,1,24,Lagos,Female,91.42,84.25,100.05,39.86,63.69,67.21,2025-02-11 06:40:38.398966,Ibadan,2,4.77,Bridal
614,256,510,63,Agbada,Ankara,1.78,Pending,2025-11-14 06:40:38.683104,2025-11-28 06:40:38.683104,14,1,59,Ibadan,Female,95.42,68.32,102.24,52.79,52.7,72.37,2023-09-04 06:40:38.402432,Ibadan,10,3.6,Corporate
615,21,39,77,Dress,Ankara,4.6,Completed,2025-12-15 06:40:38.683503,2025-12-19 06:40:38.683503,4,1,30,Kano,Female,81.33,84.07,118.57,38.48,65.03,66.84,2025-03-24 06:40:38.392956,Abuja,9,4.11,Menswear
616,244,479,4,Kaftan,Linen,2.95,Pending,2025-09-14 06:40:38.683900,2025-10-05 06:40:38.683900,21,0,18,Ibadan,Female,100.81,65.87,109.32,46.23,51.76,67.63,2024-01-28 06:40:38.401801,Kano,12,4.84,Corporate
617,241,472,74,Kaftan,Cotton,4.91,Completed,2025-12-11 06:40:38.684312,2025-12-21 06:40:38.684312,10,1,25,Abuja,Male,80.66,103.54,83.23,45.09,74.17,89.24,2024-05-27 06:40:38.401671,Kano,14,4.51,Womenswear
618,120,237,99,Suit,Ankara,1.8,Pending,2025-03-03 06:40:38.684711,2025-03-14 06:40:38.684711,11,1,38,Ibadan,Female,103.69,76.3,92.47,41.98,53.74,78.56,2025-10-27 06:40:38.396941,Kano,5,3.55,Womenswear
619,25,48,42,Shirt,Linen,2.01,Completed,2025-09-09 06:40:38.685099,2025-09-25 06:40:38.685099,16,0,28,Port Harcourt,Female,104.08,100.14,95.55,44.17,53.89,71.39,2024-10-15 06:40:38.393121,Lagos,13,4.8,Bridal
620,74,145,118,Kaftan,Cotton,4.31,Pending,2025-07-18 06:40:38.685562,2025-08-06 06:40:38.685562,19,0,41,Kano,Male,92.76,63.48,93.15,35.51,72.09,67.82,2024-04-11 06:40:38.395092,Port Harcourt,10,4.16,Menswear
621,221,436,22,Kaftan,Linen,3.13,Pending,2025-11-09 06:40:38.685971,2025-11-13 06:40:38.685971,4,1,59,Ibadan,Male,112.92,100.0,84.94,42.49,69.93,94.3,2024-08-03 06:40:38.400938,Lagos,11,5.0,Kidswear
622,106,207,76,Suit,Cotton,2.09,Completed,2025-10-12 06:40:38.686380,2025-10-15 06:40:38.686380,3,1,54,Lagos,Female,87.38,100.65,101.68,40.57,59.2,82.85,2023-08-27 06:40:38.396362,Abuja,10,4.99,Corporate
623,194,376,47,Kaftan,Linen,2.4,In Progress,2026-02-12 06:40:38.686775,2026-02-26 06:40:38.686775,14,1,41,Port Harcourt,Female,109.62,95.13,118.4,39.15,55.62,66.53,2025-02-20 06:40:38.399740,Abuja,1,4.73,Kidswear
624,196,380,119,Agbada,Silk,1.43,Pending,2025-03-08 06:40:38.687162,2025-03-19 06:40:38.687162,11,1,51,Lagos,Female,103.4,67.69,97.42,46.14,69.61,82.46,2025-11-01 06:40:38.399809,Kano,12,3.92,Bridal
625,213,420,53,Shirt,Ankara,4.42,Pending,2025-05-06 06:40:38.687612,2025-05-18 06:40:38.687612,12,1,52,Lagos,Female,91.39,101.65,108.32,41.4,66.16,85.03,2024-07-02 06:40:38.400630,Abuja,7,3.88,Corporate
626,175,339,64,Dress,Silk,3.52,Pending,2025-07-23 06:40:38.688004,2025-08-13 06:40:38.688004,21,0,21,Port Harcourt,Female,118.36,87.23,83.79,44.47,68.84,90.47,2025-01-06 06:40:38.398845,Abuja,16,4.9,Corporate
627,90,177,24,Kaftan,Linen,1.75,Pending,2025-10-05 06:40:38.688389,2025-10-13 06:40:38.688389,8,1,43,Port Harcourt,Female,113.02,72.41,120.9,48.44,50.77,65.03,2025-10-11 06:40:38.395753,Abuja,3,3.97,Corporate
628,35,67,79,Agbada,Cotton,1.79,Completed,2025-08-26 06:40:38.688770,2025-09-10 06:40:38.688770,15,0,40,Ibadan,Male,108.42,102.3,104.03,46.22,62.85,92.2,2023-07-22 06:40:38.393458,Port Harcourt,3,4.65,Bridal
629,165,321,26,Shirt,Silk,3.41,In Progress,2025-04-29 06:40:38.689188,2025-05-15 06:40:38.689188,16,0,50,Kano,Female,105.62,106.99,80.7,35.77,62.84,94.16,2024-03-03 06:40:38.398522,Lagos,3,4.44,Kidswear
630,89,174,54,Agbada,Wool,1.71,Pending,2025-06-29 06:40:38.689600,2025-07-07 06:40:38.689600,8,1,30,Port Harcourt,Male,101.24,73.91,116.52,54.39,69.3,83.38,2024-01-26 06:40:38.395664,Ibadan,7,3.97,Womenswear
631,12,22,69,Dress,Silk,3.04,Pending,2025-04-30 06:40:38.689989,2025-05-05 06:40:38.689989,5,1,32,Ibadan,Male,100.3,81.67,88.26,54.94,69.75,73.63,2024-05-29 06:40:38.392652,Abuja,8,3.66,Bridal
632,18,34,87,Dress,Silk,2.64,In Progress,2025-12-20 06:40:38.690436,2026-01-06 06:40:38.690436,17,0,27,Ibadan,Female,87.12,104.06,92.87,50.52,53.96,85.23,2026-02-05 06:40:38.392863,Port Harcourt,11,4.7,Bridal
633,135,265,79,Shirt,Ankara,3.28,Completed,2026-01-20 06:40:38.690921,2026-01-29 06:40:38.690921,9,1,25,Abuja,Male,83.45,63.52,123.25,39.21,57.28,80.15,2023-11-23 06:40:38.397480,Port Harcourt,3,4.65,Bridal
634,48,93,48,Shirt,Linen,3.63,Pending,2025-03-07 06:40:38.691333,2025-03-16 06:40:38.691333,9,1,27,Lagos,Male,89.59,104.83,82.94,39.9,71.37,75.92,2025-09-18 06:40:38.393968,Abuja,15,4.01,Kidswear
635,184,356,67,Suit,Wool,4.4,Completed,2025-10-18 06:40:38.691718,2025-11-06 06:40:38.691718,19,0,25,Ibadan,Female,89.51,106.68,120.08,41.57,54.48,72.73,2025-09-02 06:40:38.399361,Ibadan,1,4.81,Womenswear
636,30,59,99,Dress,Ankara,4.39,Completed,2025-06-24 06:40:38.692102,2025-07-15 06:40:38.692102,21,0,20,Port Harcourt,Male,89.05,96.22,89.13,42.14,59.98,89.75,2024-04-14 06:40:38.393315,Kano,5,3.55,Womenswear
637,113,221,90,Dress,Ankara,4.06,Pending,2025-12-07 06:40:38.692496,2025-12-23 06:40:38.692496,16,0,52,Abuja,Male,86.26,108.2,105.36,53.78,67.91,86.21,2024-08-01 06:40:38.396604,Kano,15,3.97,Womenswear
638,191,370,16,Agbada,Cotton,4.74,Completed,2025-04-03 06:40:38.692885,2025-04-17 06:40:38.692885,14,1,19,Port Harcourt,Female,109.35,107.08,100.43,37.68,64.57,67.17,2023-10-31 06:40:38.399632,Port Harcourt,12,3.65,Womenswear
639,118,233,42,Kaftan,Wool,1.36,In Progress,2025-11-20 06:40:38.693288,2025-12-06 06:40:38.693288,16,0,49,Abuja,Female,113.02,82.42,87.91,51.68,70.59,74.06,2024-09-23 06:40:38.396852,Lagos,13,4.8,Bridal
640,197,384,54,Shirt,Ankara,3.08,Completed,2025-04-26 06:40:38.693707,2025-05-14 06:40:38.693707,18,0,42,Lagos,Female,102.05,93.55,123.41,47.85,71.68,81.31,2025-07-28 06:40:38.399898,Ibadan,7,3.97,Womenswear
641,61,117,119,Agbada,Linen,2.03,Pending,2026-01-05 06:40:38.694157,2026-01-08 06:40:38.694157,3,1,39,Ibadan,Female,109.78,70.2,99.36,53.98,52.1,89.82,2024-02-23 06:40:38.394575,Kano,12,3.92,Bridal
642,92,181,83,Shirt,Cotton,4.33,In Progress,2025-06-24 06:40:38.694591,2025-07-12 06:40:38.694591,18,0,28,Ibadan,Female,111.62,102.61,83.82,46.22,73.11,94.73,2023-06-15 06:40:38.395887,Lagos,14,4.68,Bridal
643,60,115,106,Shirt,Ankara,1.74,In Progress,2025-08-25 06:40:38.695018,2025-09-04 06:40:38.695018,10,1,28,Kano,Male,116.57,66.06,109.76,43.27,69.08,71.54,2024-02-29 06:40:38.394540,Ibadan,14,4.95,Kidswear
644,42,80,96,Shirt,Cotton,3.9,In Progress,2025-08-25 06:40:38.695410,2025-09-05 06:40:38.695410,11,1,27,Abuja,Female,101.93,101.95,84.29,44.89,68.71,74.1,2025-02-16 06:40:38.393723,Lagos,6,4.5,Menswear
645,237,464,21,Dress,Linen,2.68,In Progress,2026-01-28 06:40:38.695791,2026-02-05 06:40:38.695791,8,1,40,Port Harcourt,Female,89.01,90.73,117.02,50.37,57.78,94.44,2025-08-08 06:40:38.401529,Lagos,18,4.11,Corporate
646,300,600,53,Dress,Linen,2.52,In Progress,2025-05-01 06:40:38.696218,2025-05-09 06:40:38.696218,8,1,52,Kano,Male,98.38,60.38,102.46,43.8,60.42,93.11,2023-06-28 06:40:38.404200,Abuja,7,3.88,Corporate
647,104,205,119,Dress,Linen,4.05,Pending,2025-05-17 06:40:38.696657,2025-05-31 06:40:38.696657,14,1,42,Kano,Female,97.8,79.25,90.07,49.61,71.17,69.81,2023-10-11 06:40:38.396324,Kano,12,3.92,Bridal
648,117,230,11,Agbada,Silk,1.59,Pending,2025-03-10 06:40:38.697102,2025-03-21 06:40:38.697102,11,1,24,Abuja,Female,93.4,83.17,93.73,44.66,64.47,86.25,2025-02-14 06:40:38.396781,Ibadan,7,4.69,Kidswear
649,144,284,33,Kaftan,Silk,3.59,In Progress,2025-08-20 06:40:38.697541,2025-08-29 06:40:38.697541,9,1,44,Kano,Male,105.03,61.67,119.11,51.55,60.49,77.93,2023-11-16 06:40:38.397813,Ibadan,10,4.15,Menswear
650,141,281,115,Dress,Wool,1.84,In Progress,2026-02-11 06:40:38.697984,2026-02-26 06:40:38.697984,15,0,42,Lagos,Female,110.32,94.42,109.89,41.05,74.29,85.56,2025-12-14 06:40:38.397756,Port Harcourt,19,3.91,Bridal
651,130,257,23,Suit,Linen,3.37,Completed,2025-05-17 06:40:38.698389,2025-05-22 06:40:38.698389,5,1,35,Port Harcourt,Male,87.33,70.98,124.0,37.22,65.56,93.59,2024-05-20 06:40:38.397335,Abuja,5,4.55,Kidswear
652,212,419,9,Agbada,Wool,4.91,Pending,2025-10-11 06:40:38.698791,2025-10-24 06:40:38.698791,13,1,25,Lagos,Female,107.74,81.27,85.57,54.48,63.76,71.39,2025-11-13 06:40:38.400611,Lagos,5,3.63,Bridal
653,105,206,101,Kaftan,Linen,1.27,Pending,2026-01-11 06:40:38.699270,2026-01-17 06:40:38.699270,6,1,47,Kano,Male,104.46,101.35,112.41,45.42,72.65,76.15,2024-09-14 06:40:38.396343,Ibadan,15,4.88,Womenswear
654,145,287,93,Agbada,Linen,1.67,Completed,2025-12-27 06:40:38.699665,2026-01-10 06:40:38.699665,14,1,36,Port Harcourt,Female,110.2,101.05,104.5,42.57,59.55,69.08,2023-07-15 06:40:38.397866,Port Harcourt,14,3.77,Menswear
655,75,147,107,Kaftan,Silk,3.87,Completed,2025-12-31 06:40:38.700086,2026-01-16 06:40:38.700086,16,0,34,Kano,Male,116.84,99.7,126.91,54.25,59.88,78.92,2023-11-09 06:40:38.395130,Abuja,9,3.66,Kidswear
656,207,406,13,Shirt,Silk,1.25,Completed,2025-08-27 06:40:38.700511,2025-09-03 06:40:38.700511,7,1,19,Lagos,Male,101.18,85.93,109.88,39.39,62.51,94.4,2024-05-14 06:40:38.400380,Ibadan,11,4.75,Corporate
657,200,392,48,Kaftan,Silk,2.74,Completed,2025-05-13 06:40:38.700904,2025-05-17 06:40:38.700904,4,1,47,Port Harcourt,Female,80.39,103.69,93.83,52.26,67.27,76.96,2025-08-06 06:40:38.400039,Abuja,15,4.01,Kidswear
658,194,376,89,Dress,Ankara,3.83,Pending,2025-11-07 06:40:38.701328,2025-11-16 06:40:38.701328,9,1,41,Port Harcourt,Female,109.62,95.13,118.4,39.15,55.62,66.53,2025-02-20 06:40:38.399740,Lagos,12,4.67,Corporate
659,78,154,109,Dress,Linen,1.36,Pending,2025-02-25 06:40:38.701723,2025-03-12 06:40:38.701723,15,0,44,Lagos,Male,95.07,94.61,91.3,54.06,56.46,73.77,2024-09-21 06:40:38.395271,Abuja,15,4.78,Womenswear
660,287,572,114,Shirt,Ankara,2.45,Pending,2025-09-08 06:40:38.702164,2025-09-14 06:40:38.702164,6,1,22,Abuja,Female,91.37,77.19,118.71,42.94,50.68,89.88,2025-09-17 06:40:38.403627,Lagos,14,4.81,Corporate
661,149,293,85,Suit,Silk,1.69,Completed,2025-12-30 06:40:38.702593,2026-01-08 06:40:38.702593,9,1,37,Port Harcourt,Male,82.61,98.93,121.32,40.51,57.42,94.82,2025-05-04 06:40:38.397982,Lagos,16,4.63,Womenswear
662,161,314,42,Dress,Linen,1.79,Completed,2025-08-10 06:40:38.703010,2025-08-19 06:40:38.703010,9,1,46,Lagos,Male,109.06,88.35,126.49,46.31,59.53,94.46,2025-11-04 06:40:38.398399,Lagos,13,4.8,Bridal
663,164,319,80,Suit,Cotton,4.49,In Progress,2025-06-07 06:40:38.703449,2025-06-20 06:40:38.703449,13,1,54,Port Harcourt,Female,109.87,91.18,100.36,49.84,62.01,84.65,2024-07-31 06:40:38.398488,Kano,16,3.56,Bridal
664,115,224,49,Shirt,Ankara,1.6,In Progress,2025-12-12 06:40:38.703849,2025-12-16 06:40:38.703849,4,1,25,Lagos,Male,115.21,69.49,86.11,48.74,73.19,92.08,2025-07-10 06:40:38.396663,Ibadan,2,4.77,Bridal
665,238,465,14,Suit,Silk,1.28,Completed,2025-07-31 06:40:38.704244,2025-08-05 06:40:38.704244,5,1,44,Lagos,Female,91.57,106.96,109.31,42.25,56.32,80.52,2024-10-18 06:40:38.401550,Kano,7,4.17,Corporate
666,41,79,16,Dress,Silk,4.06,In Progress,2025-08-06 06:40:38.704686,2025-08-10 06:40:38.704686,4,1,51,Ibadan,Female,103.11,75.35,100.99,39.9,56.76,93.63,2025-06-08 06:40:38.393703,Port Harcourt,12,3.65,Womenswear
667,176,340,102,Suit,Cotton,3.24,In Progress,2025-11-27 06:40:38.705080,2025-12-05 06:40:38.705080,8,1,55,Lagos,Female,92.56,66.84,85.22,54.2,55.92,70.38,2025-12-23 06:40:38.398864,Abuja,13,4.74,Corporate
668,239,468,96,Dress,Silk,3.34,Completed,2025-11-26 06:40:38.705520,2025-12-03 06:40:38.705520,7,1,27,Ibadan,Male,119.21,79.91,89.7,46.26,51.21,75.91,2023-07-17 06:40:38.401600,Lagos,6,4.5,Menswear
669,251,496,18,Agbada,Wool,1.98,Pending,2025-05-13 06:40:38.705938,2025-05-16 06:40:38.705938,3,1,46,Abuja,Female,106.61,85.67,89.57,43.2,54.98,91.87,2025-08-25 06:40:38.402168,Port Harcourt,10,4.22,Kidswear
670,46,90,27,Agbada,Wool,3.94,Completed,2025-05-24 06:40:38.706336,2025-06-04 06:40:38.706336,11,1,50,Lagos,Female,107.38,108.45,85.24,43.06,50.92,75.33,2024-12-19 06:40:38.393894,Port Harcourt,3,4.97,Corporate
671,33,64,64,Dress,Silk,1.2,In Progress,2025-03-24 06:40:38.706776,2025-03-29 06:40:38.706776,5,1,35,Port Harcourt,Male,110.78,84.45,120.83,48.77,53.21,94.3,2025-09-19 06:40:38.393404,Abuja,16,4.9,Corporate
672,283,562,75,Suit,Silk,4.55,Completed,2026-01-10 06:40:38.707173,2026-01-27 06:40:38.707173,17,0,29,Ibadan,Male,112.4,100.43,115.1,41.96,74.2,86.6,2025-03-27 06:40:38.403438,Lagos,6,4.61,Kidswear
673,285,568,2,Suit,Wool,1.96,In Progress,2025-09-28 06:40:38.707572,2025-10-14 06:40:38.707572,16,0,22,Lagos,Female,97.27,98.18,111.04,46.9,50.75,75.18,2024-01-21 06:40:38.403555,Lagos,13,3.91,Kidswear
674,101,198,34,Agbada,Wool,4.57,Pending,2025-04-18 06:40:38.708028,2025-04-25 06:40:38.708028,7,1,23,Ibadan,Female,81.69,60.33,93.04,39.51,64.23,73.89,2023-09-27 06:40:38.396193,Kano,13,3.57,Corporate
675,133,261,20,Suit,Cotton,2.99,In Progress,2025-12-28 06:40:38.708439,2026-01-11 06:40:38.708439,14,1,26,Abuja,Female,107.81,82.19,123.0,43.79,61.31,89.39,2023-06-16 06:40:38.397410,Kano,5,4.78,Bridal
676,128,253,4,Shirt,Ankara,4.93,Pending,2026-02-03 06:40:38.708823,2026-02-06 06:40:38.708823,3,1,50,Port Harcourt,Female,85.88,79.46,102.63,35.04,66.51,66.19,2026-02-08 06:40:38.397260,Kano,12,4.84,Corporate
677,255,507,8,Shirt,Cotton,2.45,Pending,2025-02-19 06:40:38.709222,2025-03-08 06:40:38.709222,17,0,41,Ibadan,Female,94.59,87.55,122.54,41.08,70.4,88.73,2024-03-26 06:40:38.402365,Kano,16,3.86,Womenswear
678,21,39,4,Agbada,Wool,1.17,Completed,2025-06-30 06:40:38.709644,2025-07-13 06:40:38.709644,13,1,30,Kano,Female,81.33,84.07,118.57,38.48,65.03,66.84,2025-03-24 06:40:38.392956,Kano,12,4.84,Corporate
679,245,481,31,Suit,Linen,4.87,In Progress,2025-04-09 06:40:38.710093,2025-04-14 06:40:38.710093,5,1,24,Ibadan,Female,82.55,80.48,103.92,40.17,74.63,80.27,2024-01-18 06:40:38.401836,Port Harcourt,15,3.75,Womenswear
680,217,430,20,Dress,Silk,4.36,Pending,2025-06-13 06:40:38.710540,2025-06-22 06:40:38.710540,9,1,30,Abuja,Female,115.01,91.08,115.13,40.74,74.63,69.61,2025-08-31 06:40:38.400803,Kano,5,4.78,Bridal
681,66,128,81,Dress,Silk,2.06,Pending,2025-09-25 06:40:38.710953,2025-10-13 06:40:38.710953,18,0,24,Abuja,Female,83.41,86.0,120.93,51.35,57.18,92.41,2025-06-17 06:40:38.394786,Abuja,4,3.84,Bridal
682,101,199,24,Shirt,Ankara,2.36,Completed,2025-11-25 06:40:38.711348,2025-12-09 06:40:38.711348,14,1,23,Ibadan,Female,113.45,63.69,87.5,35.8,52.92,75.22,2025-10-21 06:40:38.396209,Abuja,3,3.97,Corporate
683,188,365,40,Dress,Wool,2.59,Completed,2026-01-21 06:40:38.711734,2026-01-31 06:40:38.711734,10,1,28,Abuja,Female,110.11,106.67,82.15,39.28,56.14,66.63,2026-02-10 06:40:38.399532,Kano,5,4.75,Corporate
684,220,435,14,Shirt,Ankara,1.48,Pending,2025-05-24 06:40:38.712146,2025-05-28 06:40:38.712146,4,1,58,Kano,Female,116.96,85.91,100.57,42.46,61.75,68.17,2024-09-14 06:40:38.400892,Kano,7,4.17,Corporate
685,255,507,17,Suit,Silk,3.25,Completed,2025-05-29 06:40:38.712537,2025-06-18 06:40:38.712537,20,0,41,Ibadan,Female,94.59,87.55,122.54,41.08,70.4,88.73,2024-03-26 06:40:38.402365,Port Harcourt,6,4.62,Kidswear
686,142,282,102,Dress,Silk,1.02,Completed,2025-03-14 06:40:38.712930,2025-03-27 06:40:38.712930,13,1,29,Abuja,Female,114.82,108.72,84.85,37.33,63.7,69.4,2025-05-04 06:40:38.397775,Abuja,13,4.74,Corporate
687,171,329,76,Shirt,Cotton,3.33,Pending,2026-01-07 06:40:38.713381,2026-01-18 06:40:38.713381,11,1,47,Port Harcourt,Male,89.01,108.96,96.35,51.89,67.78,78.43,2025-10-19 06:40:38.398669,Abuja,10,4.99,Corporate
688,200,392,52,Suit,Silk,4.94,In Progress,2025-03-24 06:40:38.713798,2025-04-09 06:40:38.713798,16,0,47,Port Harcourt,Female,80.39,103.69,93.83,52.26,67.27,76.96,2025-08-06 06:40:38.400039,Ibadan,3,4.37,Kidswear
689,116,227,1,Kaftan,Wool,3.62,Pending,2025-10-17 06:40:38.714254,2025-11-04 06:40:38.714254,18,0,56,Lagos,Female,96.06,78.37,110.53,43.61,70.22,78.61,2025-04-20 06:40:38.396714,Kano,16,4.34,Kidswear
690,68,130,115,Agbada,Silk,1.85,Completed,2025-10-05 06:40:38.714655,2025-10-25 06:40:38.714655,20,0,38,Port Harcourt,Female,81.76,90.67,111.87,45.45,51.9,88.19,2023-06-26 06:40:38.394825,Port Harcourt,19,3.91,Bridal
691,168,325,30,Suit,Linen,1.77,Pending,2025-12-17 06:40:38.715043,2025-12-29 06:40:38.715043,12,1,39,Kano,Female,109.86,86.22,88.68,45.27,73.5,75.58,2025-02-11 06:40:38.398595,Lagos,3,4.7,Kidswear
692,226,443,83,Dress,Cotton,1.03,In Progress,2025-06-18 06:40:38.715458,2025-07-04 06:40:38.715458,16,0,46,Kano,Male,112.31,106.82,105.18,37.65,51.53,85.34,2023-11-03 06:40:38.401070,Lagos,14,4.68,Bridal
693,88,173,77,Kaftan,Ankara,3.43,In Progress,2025-09-09 06:40:38.715866,2025-09-30 06:40:38.715866,21,0,20,Lagos,Female,108.71,78.69,91.33,46.34,57.94,73.5,2024-10-29 06:40:38.395627,Abuja,9,4.11,Menswear
694,24,46,90,Kaftan,Silk,2.81,In Progress,2025-06-01 06:40:38.716380,2025-06-19 06:40:38.716380,18,0,31,Abuja,Male,118.42,67.22,109.3,54.65,68.49,81.37,2025-07-19 06:40:38.393077,Kano,15,3.97,Womenswear
695,299,595,114,Dress,Cotton,3.63,Pending,2025-03-27 06:40:38.716808,2025-04-12 06:40:38.716808,16,0,54,Port Harcourt,Male,116.15,67.94,83.22,42.24,56.29,76.91,2025-06-20 06:40:38.404083,Lagos,14,4.81,Corporate
696,106,207,109,Suit,Silk,4.02,In Progress,2025-09-07 06:40:38.717223,2025-09-22 06:40:38.717223,15,0,54,Lagos,Female,87.38,100.65,101.68,40.57,59.2,82.85,2023-08-27 06:40:38.396362,Abuja,15,4.78,Womenswear
697,163,317,15,Kaftan,Silk,4.33,In Progress,2025-12-02 06:40:38.717696,2025-12-15 06:40:38.717696,13,1,21,Lagos,Female,93.04,77.81,129.01,46.42,67.74,69.92,2023-11-26 06:40:38.398453,Port Harcourt,16,4.38,Corporate
698,218,433,72,Agbada,Ankara,2.27,Pending,2025-12-06 06:40:38.718117,2025-12-21 06:40:38.718117,15,0,57,Kano,Female,116.42,82.98,85.6,38.14,65.11,86.93,2024-03-13 06:40:38.400853,Kano,11,4.97,Corporate
699,199,389,89,Agbada,Cotton,1.89,Completed,2026-01-01 06:40:38.718557,2026-01-20 06:40:38.718557,19,0,21,Ibadan,Male,103.95,90.72,84.99,51.91,58.18,80.87,2025-10-05 06:40:38.399988,Lagos,12,4.67,Corporate
700,3,5,58,Shirt,Ankara,1.2,Pending,2025-07-07 06:40:38.718978,2025-07-10 06:40:38.718978,3,1,33,Lagos,Male,118.69,89.41,116.2,36.16,68.22,84.01,2025-03-11 06:40:38.392283,Ibadan,12,4.98,Menswear
701,179,347,89,Suit,Ankara,3.45,Completed,2025-12-16 06:40:38.719391,2026-01-03 06:40:38.719391,18,0,48,Port Harcourt,Male,101.46,100.04,93.31,38.02,69.43,77.72,2025-05-10 06:40:38.398984,Lagos,12,4.67,Corporate
702,19,37,18,Suit,Linen,4.29,Pending,2025-08-26 06:40:38.719833,2025-09-15 06:40:38.719833,20,0,53,Lagos,Female,119.11,89.82,102.14,39.3,70.89,79.14,2023-07-01 06:40:38.392917,Port Harcourt,10,4.22,Kidswear
